fid,message,to_user,created_date,comments_count,shares_count,likes_count,total_int,emoji,hash_tag,url,text cleaned,readability
100000201925350_2499264753423564,"Bỉm sữa selfie đeyyyy 😜
Vèo cái sắp Tết đến mông rồi, mà kệ Tết, năm nay ta thong thả lắm vì dù sao nó cũng chỉ là ăn ngon để hút sữa và cười tươi nhận lì xì cho Kaka thôi haha 😆😆😆
Nhân tiện thấy giang hồ bảo cứ mẹ nào đẻ xong cũng sẽ đi buôn, thế các bác muốn e buôn j để e chiều theo nào :)) Con buôn tái xuất giang hồ ngay đấy ạ :))",100000201925350,2019-01-22 14:12:00,5,0,140,145,"['😜', '😆', '😆', '😆']",[],[],bỉm sữa selfie đeyyyy vèo cái sắp tết đến mông rồi mà kệ tết năm nay ta thong thả lắm vì dù sao nó cũng chỉ là ăn ngon để hút sữa và cười tươi nhận lì xì cho kaka thôi haha nhân tiện thấy giang hồ bảo cứ mẹ nào đẻ xong cũng sẽ đi buôn thế các bác muốn e buôn j để e chiều theo nào con buôn tái xuất giang hồ ngay đấy ạ,10.943214285714285
100000201925350_2497806450236061,"Ô kìa Việt Nam lại thắng nữa ùi 🇻🇳💐❤️
Ô kìa mới có bài hát Ô KÌA MÙA XUÂN VUI 🎋✨
Xin mời bà con cô bác nghe tui 👍
Bật ngay kẻo lỡ mùa xuân vui nà ☺️

Eo ơi thơ thẩn như dở hơi, e chả có khiếu thơ ca gì sất, có mỗi ông chồng là thật sự nghệ thuật thôi nên mng quên thơ của e mà nghe nhạc đi ạ =))))
Vui tai thì hãy động lòng download về để xuân này cả nhà cùng hát vang nhá hihi",100000201925350,2019-01-21 14:23:00,2,0,8,10,"['🇻', '🇳', '💐', '❤', '🎋', '✨', '👍', '☺']",[],[],ô kìa việt nam lại thắng nữa ùi ô kìa mới có bài hát ô kìa mùa xuân vui xin mời bà con cô bác nghe tui bật ngay kẻo lỡ mùa xuân vui nà eo ơi thơ thẩn như dở hơi e chả có khiếu thơ ca gì sất có mỗi ông chồng là thật sự nghệ thuật thôi nên mng quên thơ của e mà nghe nhạc đi ạ vui tai thì hãy động lòng download về để xuân này cả nhà cùng hát vang nhá hihi,12.392415789473684
100000201925350_2494741440542562,"Trốn Kaka đi kỷ niệm ngày cưới chút è 😋
Đúng là có con rồi cũng khác, bthg nhây ăn sập nhà hàng ra mà nay ăn cứ như ai đuổi vậy :))",100000201925350,2019-01-19 14:02:00,4,0,163,167,['😋'],[],[],trốn kaka đi kỷ niệm ngày cưới chút è đúng là có con rồi cũng khác bthg nhây ăn sập nhà hàng ra mà nay ăn cứ như ai đuổi vậy,8.408871428571429
100000201925350_2492612564088783,"Một sự việc có thật được kể lại từ bà ngoại của mình về tài xế của hãng taxi này 🚕

Với mình thì Thanh Nga taxi ở Hà Nội ko có nhiều kỷ niệm tốt cho lắm vì toàn gặp người lái ẩu, nhưng vừa qua thì bà ngoại đã gặp được người tốt tính thật sự và bà muốn tuyên dương người ấy nên viét 1 “tờ tường trình” ^^ như hình có nội dung như sau để mình up fb cho mng có thể lấy sđt của người tài xế này mà gọi khi cần di chuyển, tạo thêm điều kiện cho chú ấy làm việc nữa. Cả nhà cùng đọc & share nhé 😃

“Khoảng 8h45 ngày 16/11/2019, tôi có gọi điện số 02438215215 Taxi Thanh Nga cho tôi đi lên 112 Lê Duẩn, tức cục CSGT Bộ Công An để gặp mặt các cán bộ hưu trí.
Khi trả tiền xe taxi, tôi sơ ý đánh rơi điện thoại trong xe taxi biển số 30A808 (biển số bà nhớ thiếu 😂). Khi về đến nhà tôi có gọi số điện thoại bàn của nhà vào số di động của tôi, điện thoại có người nghe, tôi hỏi : xin lỗi cháu là ai ?
Cháu có trả lời : cháu là lái xe đưa bác lên cơ quan buổi sáng và cháu tên là Cường, bác có rơi điện thoại trong xe cháu.
Đến 13h30 cháu Cường mang điện thoại đến tận nha trao trả cho tôi, tôi có nhã ý trả tiền cho cháu nhưng cháu Cường nhất định không nhận.
Qua đây tôi rất cảm ơn công ty đã đào tạo được người lái xe ( cháu Cường ), người thanh niên có tố chất hết lòng phục vụ nhân dân. Tôi xin cảm ơn công ty taxi Thanh Nga, cảm ơn cháu Cường.
Nhân dịp năm mới tôi xin chúc công ty Taxi Thanh Nga làm ăn phát đạt. Chúc cháu Cường cùng gia đình cháu mạnh khoẻ, hạnh phúc, vạn sự như ý.

Cựu Thiếu Tá Cục CSGT
Bộ công an
Vũ Thị Tần”

Vâng, nguyên văn câu chuyện do bà viết tay kể lại đó ạ ^^ Cảm ơn người tài xế tên Cường vì đã làm 1 việc tốt với người già khiến họ cảm kích, niềm vui này chắc chắn như một liều thuốc tinh thần tốt lành để các cụ có thể vui cả ngày luôn ☺️
Gương người tốt hiếm có giữa thời rối ren đây chứ đâu hehe.

#taxithanhnga #taxihanoi
#nguoitotviectot",100000201925350,2019-01-18 04:57:00,4,1,96,101,"['🚕', '😃', '😂', '☺']","['taxithanhnga', 'taxihanoi', 'nguoitotviectot']",[],một sự việc có thật được kể lại từ bà ngoại của mình về tài xế của hãng taxi này với mình thì thanh nga taxi ở hà nội ko có nhiều kỷ niệm tốt cho lắm vì toàn gặp người lái ẩu nhưng vừa qua thì bà ngoại đã gặp được người tốt tính thật sự và bà muốn tuyên dương người ấy nên viét tờ tường trình như hình có nội dung như sau để mình up fb cho mng có thể lấy sđt của người tài xế này mà gọi khi cần di chuyển tạo thêm điều kiện cho chú ấy làm việc nữa cả nhà cùng đọc share nhé khoảng ngày tôi có gọi điện số taxi thanh nga cho tôi đi lên lê duẩn tức cục csgt bộ công an để gặp mặt các cán bộ hưu trí khi trả tiền xe taxi tôi sơ ý đánh rơi điện thoại trong xe taxi biển số biển số bà nhớ thiếu khi về đến nhà tôi có gọi số điện thoại bàn của nhà vào số di động của tôi điện thoại có người nghe tôi hỏi xin lỗi cháu là ai cháu có trả lời cháu là lái xe đưa bác lên cơ quan buổi sáng và cháu tên là cường bác có rơi điện thoại trong xe cháu đến cháu cường mang điện thoại đến tận nha trao trả cho tôi tôi có nhã ý trả tiền cho cháu nhưng cháu cường nhất định không nhận qua đây tôi rất cảm ơn công ty đã đào tạo được người lái xe cháu cường người thanh niên có tố chất hết lòng phục vụ nhân dân tôi xin cảm ơn công ty taxi thanh nga cảm ơn cháu cường nhân dịp năm mới tôi xin chúc công ty taxi thanh nga làm ăn phát đạt chúc cháu cường cùng gia đình cháu mạnh khỏe hạnh phúc vạn sự như ý cựu thiếu tá cục csgt bộ công an vũ thị tần vâng nguyên văn câu chuyện do bà viết tay kể lại đó ạ cảm ơn người tài xế tên cường vì đã làm việc tốt với người già khiến họ cảm kích niềm vui này chắc chắn như một liều thuốc tinh thần tốt lành để các cụ có thể vui cả ngày luôn gương người tốt hiếm có giữa thời rối ren đây chứ đâu hehe,22.05366987951807
100000201925350_2483671278316245,Đang nằm tự nhiên nhớ ra có mấy cái váy đầm mua để mặc bầu mà bây giờ đẻ r...có cả tá mỹ phẩm cũng đặc biệt đặt cho bầu chưa dùng thì đẻ r...😱😱😱 Sao giờ ?!,100000201925350,2019-01-12 12:26:00,11,0,33,44,"['😱', '😱', '😱']",[],[],đang nằm tự nhiên nhớ ra có mấy cái váy đầm mua để mặc bầu mà bây giờ đẻ r có cả tá mỹ phẩm cũng đặc biệt đặt cho bầu chưa dùng thì đẻ sao giờ,7.19745
100000201925350_2483159175034122,"Hồi bận rộn chạy show chạy việc điên đảo, bây giờ thì lại “dài mỏ” thực sự vì ko làm MC mà bận đóng phim dài tập ”Bò sữa in town” =)))",100000201925350,2019-01-12 03:47:00,9,1,44,54,[],[],[],hồi bận rộn chạy show chạy việc điên đảo bây giờ thì lại dài mỏ thực sự vì ko làm mc mà bận đóng phim dài tập bò sữa in town,9.177253846153846
100000201925350_10157315553959239,"Sắp có mì gói, phở gói, cháo ăn liền để ăn cả năm rồi vợ Đinh Hoài Thu ơi :))
Hẹn các thí sinh của công ty VIFON ngày 26/01 tới nhé !!!",100000201925350,2019-01-11 11:19:00,2,0,54,56,[],[],[],sắp có mì gói phở gói cháo ăn liền để ăn cả năm rồi vợ đinh hoài thu ơi hẹn các thí sinh của công ty vifon ngày tới nhé,7.899774074074074
100000201925350_2480290478654325,"Petals Boutique - Store chuyên váy thiết kế và hàng xách tay hịn đẹp từ Úc của chị gái mình đã khai trương với rất nhiều mẫu xinh nha 😍

Mời các mẹ, các chị em qua shopping chào Tết đi nào! Đang giảm 20% đó ạ 💃🏻💃🏻💃🏻

Địa chỉ 28/2A Tôn Thất Tùng, Q.1, TP.HCM 👍",100000201925350,2019-01-10 05:14:00,2,0,8,10,"['😍', '💃', '🏻', '💃', '🏻', '💃', '🏻', '👍']",[],[],petals boutique store chuyên váy thiết kế và hàng xách tay hịn đẹp từ úc của chị gái mình đã khai trương với rất nhiều mẫu xinh nha mời các mẹ các chị em qua shopping chào tết đi nào đang giảm đó ạ địa chỉ a tôn thất tùng q tp hcm,10.079166666666667
100000201925350_2480144705335569,Con hâm dạo này cứ nhậu là nt “sinh sự” với mình chứ lại :)) càng lớn càng hư Nguyễn Thuỳ Dương 👿,100000201925350,2019-01-10 02:45:00,4,0,13,17,['👿'],[],[],con hâm dạo này cứ nhậu là nt sinh sự với mình chứ lại càng lớn càng hư nguyễn thùy dương,11.910288235294118
100000201925350_2479377268745646,"Lệ Quyên Lệ Quyên Lệ Quyên 💐💐💐
Minh Cường Minh Cường Minh Cường ❤️ 🤣🤣🤣",100000201925350,2019-01-09 15:16:00,5,0,18,23,"['💐', '💐', '💐', '❤', '🤣', '🤣', '🤣']",[],[],lệ quyên lệ quyên lệ quyên minh cường minh cường minh cường,9.923918181818184
100000201925350_2477707708912602,"Lại tiếp tục hỏi các chị em ở Hn, khu vực quận Hai bà trưng
Có spa nào uy tín, tay nghề lấy mụn khéo ko ạ???🤔
Spa quen toàn ko gần nhà mà bây h có ông con nhỏ ko thể lượn đi đâu quá xa và lâu được 😄",100000201925350,2019-01-08 13:22:00,10,0,23,33,"['🤔', '😄']",[],[],lại tiếp tục hỏi các chị em ở hn khu vực quận hai bà trưng có spa nào uy tín tay nghề lấy mụn khéo ko spa quen toàn ko gần nhà mà bây h có ông con nhỏ ko thể lượn đi đâu quá xa và lâu được,11.061807317073171
100000201925350_2474831339200239,"Kỷ niệm 2 năm ngày cưới với một em bé Kaka được 2 tháng tuổi đáng yêu khủng khíp đang ê a và biết cười tít mắt hihi ❤ Mãi yêu em bé và ba của em bé 😘 Mong rằng những tháng ngày hạnh phúc sẽ luôn đồng hành bên nhà mình dài lâu nha Nguyen Minh Cuong

Ps: Hình này là lúc có em bé trong bụng rồi mà ba mẹ chưa biết gì, đi ra đảo nghỉ dưỡng cứ thấy người nôn nao mà lại suy diễn chắc do say sóng hề hề 😂",100000201925350,2019-01-06 15:27:00,5,0,223,228,"['❤', '😘', '😂']",[],[],kỷ niệm năm ngày cưới với một em bé kaka được tháng tuổi đáng yêu khủng khíp đang ê a và biết cười tít mắt hihi mãi yêu em bé và ba của em bé mong rằng những tháng ngày hạnh phúc sẽ luôn đồng hành bên nhà mình dài lâu nha nguyen minh cuong ps hình này là lúc có em bé trong bụng rồi mà ba mẹ chưa biết gì đi ra đảo nghỉ dưỡng cứ thấy người nôn nao mà lại suy diễn chắc do say sóng hề hề,10.952748101265822
100000201925350_10157304448314239,"Cuộc đời của a có 3 cột mốc rất quan trọng
Thứ nhất, ngày gặp em
Thứ hai, ngày cưới em
Thứ ba, ngày chúng ta chào đón thiên thần Kaká bé nhỏ chào đời.
Cảm ơn em đã xuất hiện trong cuộc đời anh ! Chúng ta chắc chắn rằng sẽ ngày càng già đi, nhưng tình yêu sẽ tồn tại mãi mãi theo thời gian. Yêu e, vợ của a !
#KyNiem02NamNgayCuoi 06/01/2017 - 06/01/2019",100000201925350,2019-01-06 11:16:00,25,0,371,396,[],['KyNiem02NamNgayCuoi'],[],cuộc đời của a có cột mốc rất quan trọng thứ nhất ngày gặp em thứ hai ngày cưới em thứ ba ngày chúng ta chào đón thiên thần kaká bé nhỏ chào đời cảm ơn em đã xuất hiện trong cuộc đời anh chúng ta chắc chắn rằng sẽ ngày càng già đi nhưng tình yêu sẽ tồn tại mãi mãi theo thời gian yêu e vợ của a,8.946620754716982
100000201925350_2473107106039329,"Kinh ko :))
Ngày này năm trc còn xúng xính váy bó giày cao gót đi ăn ngon ún rịu với chồng, năm nay đã nằm nhà có ngay “cục bông” ôm giữa mùa đông roài 😆",100000201925350,2019-01-05 13:03:00,3,1,35,39,['😆'],[],[],kinh ko ngày này năm trc còn xúng xính váy bó giày cao gót đi ăn ngon ún rịu với chồng năm nay đã nằm nhà có ngay cục bông ôm giữa mùa đông roài,9.038194117647059
100000201925350_2468455789837794,"Chúc mừng năm mới nào 🍷🍾🍼🎂🐷🎋✨

Nhà mình đón 2019 thế này đây, ý tưởng của Nguyen Minh Cuong nhằm cho v đc ăn bánh gato đúng sở thích :))) Có mỗi rượu vang đúng gu, chai ngon bá cháy mà đành nhấp môi để còn làm “bò sữa” 🤣
Ảnh chụp từ hqua mà do ông con mới đi tiêm về hơi hâm hấp nên mẹ quẳng đt luôn để chăm. Nay cầm lên mới nhớ bèn up ngay làm kỷ niệm vậy 😆",100000201925350,2019-01-02 14:28:00,5,0,195,200,"['🍷', '🍾', '🍼', '🎂', '🐷', '🎋', '✨', '🤣', '😆']",[],[],chúc mừng năm mới nào nhà mình đón thế này đây ý tưởng của nguyen minh cuong nhằm cho v đc ăn bánh gato đúng sở thích có mỗi rượu vang đúng gu chai ngon bá cháy mà đành nhấp môi để còn làm bò sữa ảnh chụp từ hqua mà do ông con mới đi tiêm về hơi hâm hấp nên mẹ quẳng đt luôn để chăm nay cầm lên mới nhớ bèn up ngay làm kỷ niệm vậy,10.277977777777778
100000201925350_2463498170333556,Tất niên hội thanh xuân vào một ngày đông giá rét xin được tổng kết là hoàn thành nhiệm vụ đã làm mẹ 100% haha 😎😎😎,100000201925350,2018-12-29 17:00:00,8,0,211,219,"['😎', '😎', '😎']",[],[],tất niên hội thanh xuân vào một ngày đông giá rét xin được tổng kết là hoàn thành nhiệm vụ đã làm mẹ haha,8.915411111111112
100000201925350_2458886520794721,"Mùa lễ năm ngoái vs mùa lễ năm nay 😂

Lần đầu nuôi con với 1500 câu hỏi và sự thắc mắc
Lần đầu yêu cái mùi thúi mỗi lần bé ị
Lần đầu nghiện hít hà hơi sữa mọi lúc mọi nơi
Lần đầu mê ôm ấp và ngắm con tu ti ngày đêm
Lần đầu ăn gấp mấy lần mà chẳng quan tâm kg là cái quái giề, nhiều sữa nhiều chất quan trọng hơn
Lần đầu những cữ ngủ ngắn thay thế giấc ngủ dài thâu đêm của 2vc
Lần đầu của thật nhiều cái lần đầu quý giá đến từ con trẻ. Yêu quá! Mệt quá! Nhưng kệ! Làm ba mẹ trẻ vụng về tiếp nào ^^ Nguyen Minh Cuong",100000201925350,2018-12-26 17:00:00,8,0,216,224,['😂'],[],[],mùa lễ năm ngoái vs mùa lễ năm nay lần đầu nuôi con với câu hỏi và sự thắc mắc lần đầu yêu cái mùi thúi mỗi lần bé ị lần đầu nghiện hít hà hơi sữa mọi lúc mọi nơi lần đầu mê ôm ấp và ngắm con tu ti ngày đêm lần đầu ăn gấp mấy lần mà chẳng quan tâm kg là cái quái giề nhiều sữa nhiều chất quan trọng hơn lần đầu những cữ ngủ ngắn thay thế giấc ngủ dài thâu đêm của c lần đầu của thật nhiều cái lần đầu quý giá đến từ con trẻ yêu quá mệt quá nhưng kệ làm ba mẹ trẻ vụng về tiếp nào nguyen minh cuong,12.063577777777779
